id,name,description,category,brand,price,stock_quantity,sku,created_at,updated_at
eb8d5544-35e4-4dc6-984e-80303d430264,error: Access denied to method rand.,Interactive kitchen set for imaginative play.,Eletronics,"First Savings Financial Group, Inc.",129.99,,399,2026-05-16,
8db4102f-577e-4ce3-8761-a3a0f720719e,error: Access denied to method rand.,High-quality headphones that block out external noise for immersive listening.,,"Apptio, Inc.",119.99,,400,2026-08-20,
b85c5de7-70f9-4d53-b5f6-dd441df816b9,error: Access denied to method rand.,Electric foot massager for relaxation and relief.,Eletronics,"OraSure Technologies, Inc.",59.99,-5,401,2026-05-17,
f9b3655e-f750-47d9-af64-729dd1c31e16,error: Access denied to method rand.,Unsweetened coconut flakes for baking and topping.,clothing,Conyers Park Acquisition Corp.,3.29,342,402,2025-06-21,
911c1d48-db7c-44d8-9d3a-ecacf8d9e4a4,error: Access denied to method rand.,"Crunchy granola with oats, almonds, and dried cranberries.",clothing,TAT Technologies Ltd.,4.29,,403,2026-02-18,
2dba3ed2-21b4-4401-b653-32d7fcbbfc78,error: Access denied to method rand.,Wheeled cooler for transporting drinks and snacks.,books,"PFSweb, Inc.",59.99,145,404,2026-10-05,
c2764443-3676-4b13-976f-e0c0cf7f1fd4,error: Access denied to method rand.,Crunchy granola clusters mixed with nuts and honey.,Books,"Kandi Technologies Group, Inc.",2.49,,405,2026-07-15,
16941a38-3bed-4736-bc58-eb50ec6811cd,error: Access denied to method rand.,"Deliciously creamy spinach dip, perfect for parties.",Unknown,"Stage Stores, Inc.",5.99,296,406,2025-02-28,
9f50a647-d56b-4e37-9081-324562536fb9,error: Access denied to method rand.,Eco-friendly charger with a built-in solar panel for outdoor use.,electronics,Pimco High Income Fund,45.99,254,407,2025-03-09,
a588a2ef-53f5-428c-9ae8-44af3132444d,error: Access denied to method rand.,A timeless wardrobe staple crafted from soft cotton with a perfect fit.,books,"Royal Bancshares of Pennsylvania, Inc.",19.99,125,408,2025-11-16,
7e492943-56a5-4ae7-8d58-0fad95733e88,error: Access denied to method rand.,Non-contact thermometer for checking temperatures instantly.,ELETRONICS,Annaly Capital Management Inc,39.99,207,409,2025-02-16,
f1568c34-80bc-438c-97dd-b3707e34ca96,error: Access denied to method rand.,"Flavored couscous with herbs and spices, perfect as a side dish or a base for salads.",N/A,"Bio-Rad Laboratories, Inc.",3.59,325,410,2026-08-04,
e27f9894-09e5-4677-a36a-ce7e40fb2ea4,error: Access denied to method rand.,A delicious pizza loaded with vegetables,N/A,"FormFactor, Inc.",6.49,341,411,2026-06-20,
9e52f979-8955-4beb-98a1-165de424fc16,error: Access denied to method rand.,Adjustable tripod for smartphones and cameras.,BOOKS,"Edgewater Technology, Inc.",29.99,,412,2025-01-01,
de76497b-4820-434b-91cb-4194a741898c,error: Access denied to method rand.,Compact electric scooter for commuting and short trips.,,CorVel Corp.,349.99,200,413,2025-03-17,
3dba7319-496e-417f-8e49-86638c0a9d11,error: Access denied to method rand.,Versatile organic coconut oil for cooking and baking.,Books,Kennametal Inc.,6.49,32,414,2026-06-01,
7321dff8-2b79-4717-a7b2-e7cb80f6e968,error: Access denied to method rand.,Creamy honey mustard sauce for dipping or dressing.,N/A,Sherwin-Williams Company (The),3.29,,415,2025-06-28,
b292dcc3-1b92-42e9-ab6d-a9d664164ae2,error: Access denied to method rand.,Lightweight and portable swing hammock for relaxing outdoors.,HOME,"Life Storage, Inc.",59.99,20,416,2025-02-23,
bcbeea39-8bae-4337-a6d7-2bb1024214c8,error: Access denied to method rand.,Stylish bar stools with adjustable height and swivel features.,Books,"Jaguar Animal Health, Inc.",149.99,262,417,2026-04-07,
1995bad8-4dd8-4a17-938d-659a01e83685,error: Access denied to method rand.,Crispy breadsticks seasoned with herbs and garlic.,,BlackRock Municipal Income Trust,2.49,124,418,2026-09-23,
67f6e3a5-6911-455e-a094-9dc4ea4be564,error: Access denied to method rand.,Lentils cooked in a coconut curry for a hearty meal.,Unknown,"Sound Financial Bancorp, Inc.",5.79,,419,2025-11-23,
ddc2683f-ab02-429e-b859-9a3b5119e04e,error: Access denied to method rand.,Chewy bars made with peanut butter and chocolate chips.,,iShares MSCI Qatar Capped ETF,4.59,448,420,2026-09-13,
e367f146-b073-49c8-b1d1-f40f6f8222a4,error: Access denied to method rand.,Crispy and delicious biscotti flavored with cranberry and almond.,Electronics,"Internationa Flavors & Fragrances, Inc.",4.19,,421,2025-05-31,
f125d879-3311-402d-af9f-9c44bf3f9dca,error: Access denied to method rand.,Dimmable LED desk lamp with USB charging port.,Home,Lipocine Inc.,35,-5,422,2026-08-12,2025-03-20
a7fcd6f6-ef87-4a96-a933-cbc14adf84d3,error: Access denied to method rand.,Just add water for a quick pasta sauce.,BOOKS,Fortive Corporation,1.29,,423,2025-03-11,
e17cb350-1eb1-449a-b531-35b62c0cdef6,error: Access denied to method rand.,Manual pasta maker for homemade pasta.,ELETRONICS,Qwest Corporation,39,332,424,2025-10-12,
a463148a-cb6a-4f86-bd9e-6267ce3a8f20,error: Access denied to method rand.,Lightweight and portable picnic table for outdoor use.,books,"Goldman Sachs Group, Inc. (The)",49.99,272,425,2025-07-29,
4f54cad5-1983-4c3c-86ff-7e10bb231a53,error: Access denied to method rand.,"Layered Greek yogurt with granola and mixed berries, ready to enjoy.",BOOKS,"Knight Transportation, Inc.",4.49,,426,2025-07-12,
1cbeb679-c3d6-4aa5-8ced-dfa70936dfa1,error: Access denied to method rand.,Tool to check car engine codes and performance issues.,BOOKS,CMS Energy Corporation,49.99,496,427,2025-03-11,
4b60b11b-991c-4cb0-9148-defbe6752eec,error: Access denied to method rand.,Lightweight tripod designed for smartphone photography.,Eletrônicos,"Acorn International, Inc.",29.99,,428,2025-11-03,
67ff3a19-cc97-46ab-aeb7-edca69acc736,error: Access denied to method rand.,Bluetooth scale that tracks body composition through an app.,Electronics,PowerShares DWA Tactical Sector Rotation Portfolio,49.99,,429,2026-02-20,
15748801-6e7c-4c64-a8eb-90d48011abc9,error: Access denied to method rand.,Wireless headphones with noise-canceling features.,Books,Brookfield Infrastructure Partners LP,79.99,225,430,2025-11-21,
7e6548f8-6b6c-4326-a5bd-6610e4d3e53b,error: Access denied to method rand.,"A refreshing drink mix that combines sweet raspberries and tart lemons, perfect for summer.",Eletrônicos,iPath US Treasury 5-year Bear ETN,3.99,,431,2025-11-07,
2463a28f-e448-48cc-8ada-44dcc20f28b5,error: Access denied to method rand.,A protein-packed pancake mix for a nutritious breakfast.,N/A,"Rush Enterprises, Inc.",3.99,133,432,2025-05-16,
bcc102e6-0b68-46c3-a764-5d90b6b7a51f,error: Access denied to method rand.,Sturdy grip to hold your phone securely while taking selfies.,ELETRONICS,"Smart Sand, Inc.",9.99,456,433,2026-11-16,
8c8f1795-9805-4f24-a1a5-bca0a4041401,error: Access denied to method rand.,Memory foam travel pillow for neck support.,Books,"Stein Mart, Inc.",22.99,,434,2025-04-06,
d8ce00e6-089f-4973-a288-51a47d6562d7,error: Access denied to method rand.,Organize coffee capsules with this stylish dispenser.,BOOKS,Navios Maritime Holdings Inc.,24.99,39,435,2025-09-09,
46580981-5b59-4cce-ae21-e58291daf724,error: Access denied to method rand.,Lightweight water filter for outdoor adventures.,books,Transocean Ltd.,29.99,489,436,2025-09-13,
b7c2eb94-61bc-4dfd-8468-7c552d2c087f,error: Access denied to method rand.,Ready-to-bake cookie dough packed with chocolate chips.,Unknown,"Customers Bancorp, Inc",5.49,494,437,2026-04-24,
ba793187-c90b-43c0-8dc4-b5778660b6d8,error: Access denied to method rand.,"A light and tangy dressing with poppy seeds, perfect for salads.",clothing,Strattec Security Corporation,3.49,-5,438,2026-10-03,
11bb76de-89b1-4c3f-b7ea-5de3964f118a,error: Access denied to method rand.,Blender for smoothies with a portable cup.,books,Petroleo Brasileiro S.A.- Petrobras,39.99,319,439,2026-12-03,
4b62ec0e-26ae-4be5-b868-3b5b9e9e1bd9,error: Access denied to method rand.,Automatically cooks eggs to your desired level.,Clothing,Conyers Park Acquisition Corp.,29.99,,440,2025-01-28,
034b9548-4a2e-40e1-ad27-064ada53611b,error: Access denied to method rand.,"Sweet and crisp apples, perfect for snacking.",Home,"Sage Therapeutics, Inc.",1.99,472,441,2026-10-22,
5507a48c-e773-4ef3-8665-c196dda1a331,error: Access denied to method rand.,Tender beef chunks for slow-cooked stews.,electronics,"Fidelity National Financial, Inc.",5.99,228,442,2025-01-09,
5a12ca67-6172-4982-bd79-2bb2988af85c,error: Access denied to method rand.,Soft blanket that provides warmth with adjustable settings.,clothing,Columbia Sportswear Company,49.99,382,443,2026-01-31,
58be1800-913d-44f1-beb2-57e8a6c22203,error: Access denied to method rand.,Fresh eggs from free-range chickens.,electronics,Progress Software Corporation,3.99,,444,2026-01-13,
1c647c1a-6a62-458e-b0a5-ef9c7d5ab409,error: Access denied to method rand.,Soft and breathable pillowcase for body pillows.,BOOKS,"OpGen, Inc.",14.99,86,445,2026-03-16,
e7911a1e-6b8e-40ff-b6ce-24590cc6a131,error: Access denied to method rand.,Spicy and smoky sausage great for grilling.,,Southern California Edison Company,5.49,,446,2025-11-09,
49474883-32bf-485d-8a05-be2939b745a4,error: Access denied to method rand.,Extra layer of comfort for your mattress.,BOOKS,Gabelli NextShares Trust,69.99,,447,2026-08-21,
7b992599-a100-4d2c-88f8-ce5a8b3dbce5,error: Access denied to method rand.,Compact camp stove for outdoor cooking.,books,"ParkerVision, Inc.",49.99,164,448,2025-11-19,
5526add3-070a-4157-a306-932e2e810273,error: Access denied to method rand.,Colorful building blocks for creative play.,Eletrônicos,"VistaGen Therapeutics, Inc.",19.99,-5,449,2026-09-03,
bba7dba5-b1b7-493f-a278-c9010eccc020,error: Access denied to method rand.,"Non-stick griddle for pancakes, burgers, and more.",Electronics,BancFirst Corporation,49.99,-5,450,2026-11-14,2025-06-01
3e246bcc-d024-4a03-8431-827de1899d2a,error: Access denied to method rand.,Bluetooth speakers with excellent sound quality.,Home,Fonar Corporation,69.99,366,451,2025-02-23,
eca968f6-b90c-463a-9191-454519461086,error: Access denied to method rand.,Nutty granola bars for healthy snacking.,clothing,Noah Holdings Ltd.,3.49,213,452,2025-01-21,
1663c551-d992-48d6-a0c6-693133b75341,error: Access denied to method rand.,Assorted nail polish set for vibrant nails.,electronics,"GTx, Inc.",25,500,453,2025-12-28,
6f5b2350-7ecf-49b6-9824-f8d96b8d3f03,error: Access denied to method rand.,A timeless baseball cap that adds a sporty touch to any outfit.,HOME,"SB Financial Group, Inc.",24.99,401,454,2026-05-08,
fafe1d7c-3f7d-4da7-a70c-26c739a8c8ca,error: Access denied to method rand.,Adjustable tripod with remote shutter for smartphones.,books,Kearny Financial,29.99,488,455,2026-07-06,
b2e98e1c-1a42-45cd-94e0-f693cd5c8a94,error: Access denied to method rand.,Durable and spacious backpack for travel and school.,electronics,"NCI Building Systems, Inc.",49.99,454,456,2025-09-25,
c31fbe61-00da-403c-9e06-33e74001386c,error: Access denied to method rand.,Juicy burger patties made with grass-fed beef,BOOKS,"Clovis Oncology, Inc.",9.99,329,457,2025-12-25,
ad6415b5-9292-42e7-b392-8b8ad5069f37,error: Access denied to method rand.,Ergonomic wireless mouse with adjustable DPI.,Home,Timken Company (The),25.99,56,458,2026-08-31,
cc70fa17-d828-4a26-9053-e1c96415ff59,error: Access denied to method rand.,Comprehensive first aid kit for home and travel.,HOME,"Industrias Bachoco, S.A. de C.V.",39.99,14,459,2026-03-08,
ef9f1944-1be7-4eae-8084-64b661611c59,error: Access denied to method rand.,Bold graphic hoodie featuring a comfortable fit and soft fabric.,HOME,"Century Communities, Inc.",49.99,,460,2025-06-21,
2015f145-315a-47b8-87ed-7cb96d6e81ab,error: Access denied to method rand.,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling.",,"Loral Space and Communications, Inc.",8.99,83,461,2026-03-30,2025-02-25
2038f396-5c03-4c74-9061-a518e45ad4aa,error: Access denied to method rand.,A warming blend of ginger and turmeric for lattes.,clothing,CBX (Listing Market NYSE Networks AE,5.29,203,462,2026-01-06,
867eb450-ef24-4357-aa5e-e285cbbe7a28,error: Access denied to method rand.,"Crispy on the outside, tender on the inside, perfect for stir-fries or salads.",Home,"Digital Realty Trust, Inc.",4.99,,463,2026-02-10,
0602762d-8f32-4c6f-b387-9550d8410f3e,error: Access denied to method rand.,Eco-friendly charger that uses solar energy for powering devices.,Electronics,"Insperity, Inc.",29.99,272,464,2025-01-03,
eab9abc4-8157-4b04-a6f5-b3526af3f69f,error: Access denied to method rand.,Water-resistant activity tracker and smartwatch features.,Books,"Insmed, Inc.",79.99,225,465,2025-07-07,
1078a977-6625-4ed0-88b5-b90e75747bf9,error: Access denied to method rand.,Juicy and tender boneless chicken breasts.,,J & J Snack Foods Corp.,9.99,,466,2025-04-21,
ab0c2f2b-c272-48d7-a11b-14f804928203,error: Access denied to method rand.,A delicious chicken dish featuring honey and sesame flavors.,Books,Hilton Grand Vacations Inc.,8.99,,467,2026-05-19,
f9581467-67aa-4337-97c4-3b7ad54ced35,error: Access denied to method rand.,Crunchy corn chips flavored with chili and lime for a zesty kick.,Eletrônicos,Mackinac Financial Corporation,2.79,110,468,2026-07-20,
922729e4-a1a2-4c78-ba48-1e888577177d,error: Access denied to method rand.,A colorful printed maxi skirt for a bohemian look.,Home,Superconductor Technologies Inc.,39.99,,469,2025-09-15,
97bd44c2-b6da-4901-a4a5-6c882faee7ee,error: Access denied to method rand.,Savory quiche loaded with spinach and cheese.,clothing,Hormel Foods Corporation,5.49,,470,2026-12-28,
3400efe4-8ad6-413e-b3fe-13c31b1c163a,error: Access denied to method rand.,"Bright, vibrant sign to add flair to any space.",Unknown,ManpowerGroup,45.99,,471,2026-12-28,
f9b3e474-a6c7-4145-9ac9-bbeec75f78a6,error: Access denied to method rand.,Compact electric pot for hot pot dining at home.,BOOKS,Scudder Strategic Municiple Income Trust,49.99,,472,2025-02-07,
3dab653b-dbde-4d03-ba1e-a3b1ca92a088,error: Access denied to method rand.,"A delicious savory quinoa pudding, great as a side dish.",Electronics,"Agile Therapeutics, Inc.",2.99,,473,2026-08-12,2025-01-25
73baa115-a30a-492f-9f6f-bbbe73a58825,error: Access denied to method rand.,Handy dispenser for quick access to safety pins.,ELETRONICS,Kilroy Realty Corporation,5.99,241,474,2025-12-15,
a311f34c-aa97-4a05-b6b8-e86c1d5840fd,error: Access denied to method rand.,"Soft and comfortable robe, perfect for lounging at home.",clothing,Regency Centers Corporation,59.99,69,475,2026-04-30,
328e766f-aaff-4ea8-9aa7-40d4f189a9b3,error: Access denied to method rand.,Assorted collection of herbal teas for relaxation and wellness.,electronics,"Washington Trust Bancorp, Inc.",29.99,294,476,2025-09-01,2026-10-11
dd8493c8-e11d-4f64-ad90-43982930d89b,error: Access denied to method rand.,Complete kit for crafting your own scented soaps.,,"Bancorp 34, Inc.",34.99,,477,2025-12-18,
98aa32f9-fea9-415a-829c-7b1cf0aba51c,error: Access denied to method rand.,Convenient holder for drinks and phones while driving.,N/A,Francesca's Holdings Corporation,14.99,,478,2026-10-26,
2d72bcc6-7ad4-441e-a58f-a781a59d42be,error: Access denied to method rand.,Mint-flavored chocolate candies for a refreshing treat.,BOOKS,National Research Corporation,2.99,110,479,2025-05-21,
de64e436-97e1-42a0-a9aa-6b5723a51a81,error: Access denied to method rand.,Compact USB fan for personal cooling.,N/A,Hecla Mining Company,14.99,408,480,2026-04-28,
5a0f8ead-8749-4add-b5b1-7d2ebb78469d,error: Access denied to method rand.,Rich and tangy dressing perfect for salads.,ELETRONICS,Westinghouse Air Brake Technologies Corporation,2.69,88,481,2026-12-22,
efa74d73-d56a-467f-8910-6afff275f27c,error: Access denied to method rand.,"Sweet blackberry compote, perfect for topping desserts.",N/A,"Safe Bulkers, Inc",5.29,,482,2025-05-07,
56d2dc70-ef94-458b-b13d-073774d62c97,error: Access denied to method rand.,Mesh drying rack for preserving herbs and flowers.,books,Nuvectra Corporation,22.99,271,483,2025-08-20,
b1b0de2a-2899-4437-b743-a7207387542a,error: Access denied to method rand.,"Deliciously creamy spinach dip, perfect for parties.",electronics,PTC Inc.,5.99,-5,484,2026-06-07,
7480c163-1ddd-4f7f-8493-e5d8494cda58,error: Access denied to method rand.,Strong magnetic holder for smartphones in cars.,books,"PNM Resources, Inc. (Holding Co.)",14.99,147,485,2025-05-02,
1a63048b-838c-4ce7-bcd2-e3bfabe465b7,error: Access denied to method rand.,"Aromatic long-grain basmati rice, perfect for curries.",,Franklin Universal Trust,5.79,202,486,2026-04-11,2026-12-27
7e4313e4-345c-4a8d-aec6-1e21d863201e,error: Access denied to method rand.,"Creamy mashed sweet potatoes, ready to heat and serve.",Eletrônicos,Franklin Covey Company,3.99,,487,2025-08-12,
418133d1-2a13-498e-9527-ecd106249cde,error: Access denied to method rand.,"Creamy risotto made with mushrooms and herbs, perfect as a side dish or main course.",Eletrônicos,New Senior Investment Group Inc.,5.49,268,488,2025-04-14,
e4e848c9-19d5-4115-96a9-eb7396c3977a,error: Access denied to method rand.,"A blend of nuts, seeds, and spices for a healthy snack.",Clothing,Allstate Corporation (The),4.29,,489,2026-02-27,
e537be0a-a6d7-41b6-91e8-aa4546c47320,error: Access denied to method rand.,Creamy mashed sweet potatoes with a hint of cinnamon.,Electronics,Astrotech Corporation,3.99,467,490,2026-10-02,2026-04-24
7bdc15f9-e2cc-4b80-bf8b-4331c5d7012e,error: Access denied to method rand.,Refreshing coconut water packed with electrolytes for hydration.,HOME,Petroleo Brasileiro S.A.- Petrobras,2.79,,491,2025-07-19,
